persona_id,alpha
P001,4.3246257570351655e-08
P002,2.801970353352461e-08
P003,0.006218194881544389
P004,1.6455701167913434e-07
P005,1.1051247339555529e-08
P006,3.5401709196760854e-07
P007,0.2140707503187638
P008,2.7830385250879283e-08
P009,1.314804201657031e-07
P010,1.006561417361276e-06
P011,5.577677526582338e-08
P012,0.02103545862447205
P013,0.017967691332019427
P014,3.555885309080294e-08
P015,0.0510527593427515
P016,9.662414273326902e-08
P017,5.61660222216034e-08
P018,4.8902904029931776e-08
P019,0.3610615528211721
P020,6.061374106449562e-08
P021,1.371311153263654e-07
P022,0.16450064275627907
P023,1.827052927483256e-08
P024,2.168877564465914e-08
P025,0.061276657779953995
P026,1.5612302341337246e-08
P027,1.2410180577099805e-08
P028,0.04605064710617661
P029,8.316737698501274e-08
P030,2.1197323895759865e-07
P031,1.1054917891262714e-08
P032,3.451057392513103e-08
P033,1.0883305999663537e-08
P034,8.886276002404855e-08
P035,6.483051394355098e-08
P036,2.2363417410656724e-08
P037,4.651027204255159e-08
P038,1.1196705728581484e-06
P039,7.429995083782254e-08
P040,3.477989481163801e-08
P041,4.5653096468713824e-08
P042,4.384082016169074e-07
P043,1.9943023984962942e-07
P044,3.824730035728112e-08
P045,2.943870224821478e-08
P046,1.8912020081142915e-08
P047,6.898631582538063e-08
P048,1.2176118422500716e-08
P049,2.2580507656277727e-08
P050,4.3277239742042927e-08
DUMMY_NO_BUY,0.05676059950145281
