persona_id,alpha
P001,1.5978873926489627e-08
P002,1.9028502759971038e-08
P003,3.3859132345131537e-08
P004,3.192251734973678e-08
P005,2.138522510981542e-08
P006,1.3018865502580121e-08
P007,3.46513561771632e-08
P008,1.3303445059571704e-08
P009,3.8609275123515653e-07
P010,0.04555234870716168
P011,8.082142971386795e-08
P012,7.842565456487913e-08
P013,0.06618322300205766
P014,4.025515484308188e-08
P015,3.5572555383329264e-08
P016,1.0823670000902212e-07
P017,9.28957038030178e-08
P018,0.08288152109533452
P019,1.0582276319693973e-07
P020,2.7056377795524882e-08
P021,1.5997260817576266e-08
P022,0.543528048876369
P023,2.897972735295444e-08
P024,0.018700284073888584
P025,9.984021976164234e-08
P026,1.4015609200013957e-08
P027,9.545602409738353e-09
P028,6.527507956793963e-08
P029,1.99812725575744e-08
P030,1.8295219323989915e-05
P031,7.784429533867574e-08
P032,2.739781129971683e-08
P033,1.3362091775443731e-08
P034,2.4621460093189897e-08
P035,5.455293878409072e-08
P036,1.2025494890583168e-07
P037,8.208256114582223e-09
P038,0.0020971296802909235
P039,1.3445369271131927e-08
P040,1.8832836246536425e-08
P041,0.20687398934254939
P042,0.027774101843021478
P043,1.4127769658509208e-08
P044,1.6075523031567814e-08
P045,2.376468543294672e-08
P046,5.640660954593673e-08
P047,7.077069723747864e-08
P048,5.8534138105970225e-08
P049,5.306577252186103e-08
P050,2.5795857213352696e-08
DUMMY_NO_BUY,0.006388989137161819
