split,train_frac,n_train_rows,objective,article_id,n_candidate_prices,ground_truth_optimal_price,policy_optimal_price,ground_truth_best_value,ground_truth_value_at_policy_price,absolute_regret,relative_performance,price_match,policy_selected_exposure_n,ground_truth_selected_exposure_n
9,0.01,30,expected_revenue,399256032,7,9.99,8.49,19.929785481547437,18.51444886932587,1.4153366122215658,0.9289838511542436,False,250,250
9,0.01,30,cvar_0.25,399256032,7,8.49,7.49,4.690458353024957,4.474566857284025,0.21589149574093192,0.9539721964268801,False,250,250
9,0.01,30,expected_revenue,534357002,10,39.99,29.99,52.04158809464694,46.852231922109205,5.189356172537735,0.900284438608984,False,250,250
9,0.01,30,cvar_0.25,534357002,10,15.99,1.59,6.033229202840589,0.973753410674822,5.059475792165767,0.1613983785360509,False,250,250
9,0.01,30,expected_revenue,534357015,10,35.99,29.99,52.17305506145534,50.68911378068655,1.4839412807687893,0.971557324388598,False,250,250
9,0.01,30,cvar_0.25,534357015,10,29.99,7.87,7.986129083960134,3.806745302409769,4.179383781550365,0.4766696433764746,False,250,250
9,0.01,30,expected_revenue,547780015,10,14.99,11.99,27.879401434491488,25.492868935886637,2.3865324986048506,0.9143980008246407,False,250,250
9,0.01,30,cvar_0.25,547780015,10,11.99,11.99,6.320522751743161,6.320522751743161,0.0,1.0,True,250,250
9,0.01,30,expected_revenue,554450001,10,19.99,19.99,41.239998980885204,41.239998980885204,0.0,1.0,True,250,250
9,0.01,30,cvar_0.25,554450001,10,19.99,19.99,9.916222844738806,9.916222844738806,0.0,1.0,True,250,250
9,0.01,30,expected_revenue,562245059,10,19.49,17.99,30.548792673872548,30.330970358393806,0.21782231547874176,0.9928696915192645,False,250,250
9,0.01,30,cvar_0.25,562245059,10,14.99,9.99,5.808281109716423,4.3733979119290085,1.4348831977874141,0.7529590647072746,False,250,250
9,0.01,30,expected_revenue,568597006,5,23.74,20.99,38.918614575830254,38.01716112016629,0.9014534556639617,0.9768374731349303,False,250,250
9,0.01,30,cvar_0.25,568597006,5,20.99,20.99,7.356305933642662,7.356305933642662,0.0,1.0,True,250,250
9,0.01,30,expected_revenue,583534002,10,9.99,9.99,20.986510217850476,20.986510217850476,0.0,1.0,True,250,250
9,0.01,30,cvar_0.25,583534002,10,9.99,7.49,5.143527574306883,4.761236972112382,0.38229060219450073,0.9256754053183012,False,250,250
9,0.01,30,expected_revenue,599502001,10,28.39,23.99,47.46026477027902,45.93264394253905,1.527620827739966,0.9678126357883994,False,250,250
9,0.01,30,cvar_0.25,599502001,10,23.99,22.49,9.950089574281924,9.925094569195346,0.024995005086577038,0.9974879618017528,False,250,250
9,0.01,30,expected_revenue,640021005,10,29.99,25.99,44.95658572020353,43.357887491437204,1.5986982287663238,0.9644390648632406,False,250,250
9,0.01,30,cvar_0.25,640021005,10,23.99,23.99,7.304237400102241,7.304237400102241,0.0,1.0,True,250,250
9,0.01,30,expected_revenue,658030020,10,27.49,25.99,42.75106253951225,42.37547628134664,0.37558625816560465,0.9912145748934668,False,250,250
9,0.01,30,cvar_0.25,658030020,10,22.49,29.99,6.780031253505188,0.09506685561258212,6.684964397892606,0.014021595485040544,False,250,250
9,0.01,30,expected_revenue,660712014,10,24.99,24.99,42.178117528682684,42.178117528682684,0.0,1.0,True,250,250
9,0.01,30,cvar_0.25,660712014,10,19.99,19.99,7.719506329743016,7.719506329743016,0.0,1.0,True,250,250
9,0.01,30,expected_revenue,661306001,10,9.99,9.99,21.73989965096426,21.73989965096426,0.0,1.0,True,250,250
9,0.01,30,cvar_0.25,661306001,10,9.99,6.99,5.498502794180209,4.544237318653133,0.9542654755270759,0.8264499426030845,False,250,250
9,0.01,30,expected_revenue,661306005,10,9.99,9.99,16.90123000646023,16.90123000646023,0.0,1.0,True,250,250
9,0.01,30,cvar_0.25,661306005,10,6.99,3.99,3.1204391478625317,2.3853276248590363,0.7351115230034955,0.7644204907802675,False,250,250
9,0.01,30,expected_revenue,705330002,10,9.99,8.39,17.138795945491715,15.804669241713793,1.3341267037779225,0.9221575011441303,False,250,250
9,0.01,30,cvar_0.25,705330002,10,8.39,4.99,3.324508404220524,2.637803461981202,0.6867049422393219,0.7934416585118156,False,250,250
