persona_id,alpha
P001,3.837297952122804e-08
P002,2.9145447101546278e-08
P003,0.08605319045558826
P004,3.0660788255610255e-08
P005,2.6774426977281646e-08
P006,2.968455301118225e-08
P007,5.02107596095609e-08
P008,4.195663910633659e-08
P009,3.151396077390286e-08
P010,1.4972448513311552e-08
P011,6.409469707530008e-08
P012,2.2590535965465884e-07
P013,6.415745913060521e-08
P014,7.012979086130768e-08
P015,2.2784574969807284e-08
P016,6.016564752730042e-08
P017,3.139472436307472e-07
P018,0.09389741519403323
P019,5.300785660242802e-08
P020,5.783797788291384e-08
P021,8.428021996185922e-08
P022,1.272176422741257e-07
P023,2.678381050130771e-08
P024,2.7144012951189858e-08
P025,4.281593301249345e-08
P026,6.69184566492307e-08
P027,3.0390387690113004e-08
P028,4.705329058044259e-08
P029,5.578765873404707e-08
P030,2.0986424684151022e-08
P031,3.739999225247048e-08
P032,1.71672945413078e-07
P033,4.0938711658406886e-08
P034,0.09413002619969194
P035,8.3714908047509e-08
P036,8.340440214382244e-08
P037,5.7344264542576575e-08
P038,0.7259124885899468
P039,4.9144049855705584e-08
P040,3.6260282351758713e-08
P041,3.8412836469638346e-08
P042,7.036133525884496e-08
P043,1.3129628099564749e-08
P044,1.5817126777501448e-07
P045,4.0461831216120156e-08
P046,2.5521134949304917e-08
P047,1.2855260458168573e-07
P048,7.179439127790145e-08
P049,5.7085082442545655e-08
P050,9.800286654863905e-08
DUMMY_NO_BUY,3.8634877576032915e-06
