persona_id,alpha
P001,1.9608633557729558e-08
P002,1.222774456403776e-07
P003,0.11115241406096116
P004,1.7619329722848503e-07
P005,0.05437406524037721
P006,1.8651195321134028e-08
P007,1.6431881121536907e-07
P008,6.191149817122269e-08
P009,6.045305588470293e-08
P010,3.1193280858139584e-08
P011,1.1741386920950628e-07
P012,0.6263999768468931
P013,7.911380026151331e-08
P014,5.8843176811279795e-08
P015,2.9568558019347155e-08
P016,0.0024544943129187276
P017,6.472744039266666e-08
P018,0.002767795943850822
P019,3.557352384519078e-08
P020,8.87310120185446e-08
P021,3.015510904225815e-08
P022,0.10948052518049711
P023,4.228228461075298e-08
P024,6.812272163837869e-08
P025,6.517913989783886e-08
P026,1.3542899575325084e-08
P027,3.728154514776187e-08
P028,3.0247023256923685e-08
P029,4.711131016181559e-08
P030,2.409246952708033e-08
P031,1.0194926581876701e-07
P032,1.1502570631345306e-07
P033,6.411631385064774e-08
P034,8.83551619370637e-08
P035,7.574218384046109e-07
P036,9.924113736975986e-08
P037,2.8434555015570567e-08
P038,0.04789739899703622
P039,3.367091870780385e-08
P040,1.922256184184417e-08
P041,1.6192311758065735e-07
P042,5.75737178846622e-08
P043,1.8960348238699768e-08
P044,4.702493030358768e-08
P045,0.04546947139653283
P046,4.1322484231229823e-08
P047,1.912220551343781e-07
P048,3.9438184349628094e-08
P049,4.888426466297473e-08
P050,1.0984398435440005e-07
DUMMY_NO_BUY,3.477972857042831e-07
