persona_id,alpha
P001,8.606427625953476e-08
P002,7.932068582698613e-08
P003,0.07098514187302468
P004,1.9670574659194897e-07
P005,8.852624601688033e-08
P006,1.0739963909146485e-07
P007,1.2051375511293525e-07
P008,1.197163778369265e-07
P009,1.3094178924944558e-07
P010,8.774070794723828e-08
P011,2.2711270378911036e-07
P012,0.15794739462043872
P013,2.0794816364017412e-07
P014,4.842005159766978e-07
P015,1.1057760079654873e-07
P016,2.2124164479670013e-07
P017,1.4339154414600204e-07
P018,4.777738083463043e-07
P019,2.393156400784855e-07
P020,1.3828757191694692e-07
P021,1.330829929630102e-07
P022,3.8172892087498537e-07
P023,1.0404284925204002e-07
P024,7.617628113762472e-08
P025,1.788859567907282e-07
P026,1.1475846539451787e-07
P027,8.832559028138572e-08
P028,1.0981838679032745e-07
P029,1.0287460156224105e-07
P030,1.1166059421524265e-07
P031,1.1565141542356677e-07
P032,2.437537229836579e-07
P033,1.415357147951108e-07
P034,1.2632223389658793e-07
P035,0.12233998073014538
P036,3.6812007692816383e-07
P037,2.1333403153661364e-07
P038,0.6487191121511211
P039,1.1612051995081038e-07
P040,1.408256453619871e-07
P041,1.9098272535753572e-07
P042,1.3729831295469368e-07
P043,9.576283928076158e-08
P044,2.3548016523294222e-07
P045,9.763911044822758e-08
P046,7.851512207820403e-08
P047,2.4277985837099685e-07
P048,1.574398789946742e-07
P049,1.0625003379988407e-07
P050,1.1374241989058484e-07
DUMMY_NO_BUY,7.809383861745367e-07
