date,article_id,offer_price,demand,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,observed_demand,ground_truth_purchase_prob
2018-10-07,309864002,8.99,2,0.8,0.48,0.13,0.26,0.74,0.55,0.8,0.83,0.14,0.16,0.065,0.095,0.54,0.48,0.34,0.08,0.48,0.64,0.15,0.1,0.14,0.06,0.66,0.74,0.35,0.8,0.83,0.12,0.15,0.34,0.37,0.11,0.77,0.45,0.27,0.07,0.58,0.12,0.095,0.46,0.6,0.28,0.8,0.55,0.25,0.7,0.21,0.5,0.15,0.11,1,0.008489684352761978
2018-10-10,309864002,7.99,3,0.88,0.56,0.18,0.34,0.8,0.65,0.9,0.9,0.21,0.23,0.082,0.145,0.66,0.58,0.44,0.1,0.58,0.73,0.26,0.14,0.19,0.1,0.76,0.86,0.48,0.88,0.91,0.17,0.22,0.39,0.46,0.18,0.85,0.6,0.35,0.11,0.71,0.17,0.14,0.55,0.67,0.45,0.87,0.64,0.33,0.84,0.26,0.58,0.1,0.18,4,0.009667764454127778
2018-10-17,309864002,9.99,3,0.7,0.42,0.09,0.15,0.68,0.45,0.72,0.75,0.08,0.12,0.05,0.07,0.44,0.4,0.25,0.05,0.35,0.56,0.1,0.08,0.12,0.04,0.55,0.62,0.25,0.7,0.78,0.07,0.11,0.29,0.25,0.08,0.68,0.3,0.2,0.04,0.5,0.09,0.05,0.35,0.55,0.22,0.7,0.42,0.18,0.58,0.18,0.43,0.13,0.06,3,0.007761013843547404
2018-10-22,309864002,8.49,1,0.86,0.54,0.16,0.32,0.78,0.6,0.88,0.88,0.19,0.21,0.078,0.12,0.62,0.54,0.4,0.09,0.55,0.7,0.22,0.12,0.17,0.09,0.72,0.82,0.44,0.86,0.88,0.15,0.2,0.37,0.42,0.15,0.83,0.55,0.32,0.1,0.66,0.15,0.12,0.52,0.64,0.38,0.85,0.61,0.3,0.8,0.24,0.56,0.12,0.15,1,0.00931540748176041
2018-10-31,309864002,8.99,0,0.8,0.48,0.13,0.26,0.74,0.55,0.8,0.83,0.14,0.16,0.065,0.095,0.54,0.48,0.34,0.08,0.48,0.64,0.15,0.1,0.14,0.06,0.66,0.74,0.35,0.8,0.83,0.12,0.15,0.34,0.37,0.11,0.77,0.45,0.27,0.07,0.58,0.12,0.095,0.46,0.6,0.28,0.8,0.55,0.25,0.7,0.21,0.5,0.15,0.11,1,0.008489684352761978
2018-11-04,309864002,9.99,0,0.7,0.42,0.09,0.15,0.68,0.45,0.72,0.75,0.08,0.12,0.05,0.07,0.44,0.4,0.25,0.05,0.35,0.56,0.1,0.08,0.12,0.04,0.55,0.62,0.25,0.7,0.78,0.07,0.11,0.29,0.25,0.08,0.68,0.3,0.2,0.04,0.5,0.09,0.05,0.35,0.55,0.22,0.7,0.42,0.18,0.58,0.18,0.43,0.13,0.06,2,0.007761013843547404
2018-11-06,309864002,9.99,1,0.7,0.42,0.09,0.15,0.68,0.45,0.72,0.75,0.08,0.12,0.05,0.07,0.44,0.4,0.25,0.05,0.35,0.56,0.1,0.08,0.12,0.04,0.55,0.62,0.25,0.7,0.78,0.07,0.11,0.29,0.25,0.08,0.68,0.3,0.2,0.04,0.5,0.09,0.05,0.35,0.55,0.22,0.7,0.42,0.18,0.58,0.18,0.43,0.13,0.06,1,0.007761013843547404
2018-11-07,309864002,9.99,2,0.7,0.42,0.09,0.15,0.68,0.45,0.72,0.75,0.08,0.12,0.05,0.07,0.44,0.4,0.25,0.05,0.35,0.56,0.1,0.08,0.12,0.04,0.55,0.62,0.25,0.7,0.78,0.07,0.11,0.29,0.25,0.08,0.68,0.3,0.2,0.04,0.5,0.09,0.05,0.35,0.55,0.22,0.7,0.42,0.18,0.58,0.18,0.43,0.13,0.06,2,0.007761013843547404
2018-11-23,309864002,7.99,3,0.88,0.56,0.18,0.34,0.8,0.65,0.9,0.9,0.21,0.23,0.082,0.145,0.66,0.58,0.44,0.1,0.58,0.73,0.26,0.14,0.19,0.1,0.76,0.86,0.48,0.88,0.91,0.17,0.22,0.39,0.46,0.18,0.85,0.6,0.35,0.11,0.71,0.17,0.14,0.55,0.67,0.45,0.87,0.64,0.33,0.84,0.26,0.58,0.1,0.18,17,0.009667764454127778
2018-11-25,309864002,9.99,0,0.7,0.42,0.09,0.15,0.68,0.45,0.72,0.75,0.08,0.12,0.05,0.07,0.44,0.4,0.25,0.05,0.35,0.56,0.1,0.08,0.12,0.04,0.55,0.62,0.25,0.7,0.78,0.07,0.11,0.29,0.25,0.08,0.68,0.3,0.2,0.04,0.5,0.09,0.05,0.35,0.55,0.22,0.7,0.42,0.18,0.58,0.18,0.43,0.13,0.06,6,0.007761013843547404
2018-11-28,309864002,9.99,1,0.7,0.42,0.09,0.15,0.68,0.45,0.72,0.75,0.08,0.12,0.05,0.07,0.44,0.4,0.25,0.05,0.35,0.56,0.1,0.08,0.12,0.04,0.55,0.62,0.25,0.7,0.78,0.07,0.11,0.29,0.25,0.08,0.68,0.3,0.2,0.04,0.5,0.09,0.05,0.35,0.55,0.22,0.7,0.42,0.18,0.58,0.18,0.43,0.13,0.06,2,0.007761013843547404
2018-12-13,309864002,9.99,3,0.7,0.42,0.09,0.15,0.68,0.45,0.72,0.75,0.08,0.12,0.05,0.07,0.44,0.4,0.25,0.05,0.35,0.56,0.1,0.08,0.12,0.04,0.55,0.62,0.25,0.7,0.78,0.07,0.11,0.29,0.25,0.08,0.68,0.3,0.2,0.04,0.5,0.09,0.05,0.35,0.55,0.22,0.7,0.42,0.18,0.58,0.18,0.43,0.13,0.06,12,0.007761013843547404
2018-12-23,309864002,9.99,3,0.7,0.42,0.09,0.15,0.68,0.45,0.72,0.75,0.08,0.12,0.05,0.07,0.44,0.4,0.25,0.05,0.35,0.56,0.1,0.08,0.12,0.04,0.55,0.62,0.25,0.7,0.78,0.07,0.11,0.29,0.25,0.08,0.68,0.3,0.2,0.04,0.5,0.09,0.05,0.35,0.55,0.22,0.7,0.42,0.18,0.58,0.18,0.43,0.13,0.06,6,0.007761013843547404
