date,article_id,offer_price,demand,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,observed_demand,ground_truth_purchase_prob
2018-11-19,399087001,19.99,1,0.55,0.35,0.52,0.12,0.3,0.74,0.2,0.3,0.2,0.3,0.09,0.14,0.78,0.16,0.4,0.02,0.06,0.25,0.1,0.03,0.22,0.06,0.1,0.3,0.14,0.4,0.15,0.34,0.15,0.15,0.2,0.08,0.25,0.18,0.06,0.06,0.85,0.18,0.08,0.3,0.12,0.04,0.6,0.12,0.3,0.15,0.28,0.02,0.04,0.03,3,0.0080015789696155
2019-02-03,399087001,19.99,4,0.55,0.35,0.52,0.12,0.3,0.74,0.2,0.3,0.2,0.3,0.09,0.14,0.78,0.16,0.4,0.02,0.06,0.25,0.1,0.03,0.22,0.06,0.1,0.3,0.14,0.4,0.15,0.34,0.15,0.15,0.2,0.08,0.25,0.18,0.06,0.06,0.85,0.18,0.08,0.3,0.12,0.04,0.6,0.12,0.3,0.15,0.28,0.02,0.04,0.03,1,0.0080015789696155
2019-05-19,399087001,19.99,2,0.55,0.35,0.52,0.12,0.3,0.74,0.2,0.3,0.2,0.3,0.09,0.14,0.78,0.16,0.4,0.02,0.06,0.25,0.1,0.03,0.22,0.06,0.1,0.3,0.14,0.4,0.15,0.34,0.15,0.15,0.2,0.08,0.25,0.18,0.06,0.06,0.85,0.18,0.08,0.3,0.12,0.04,0.6,0.12,0.3,0.15,0.28,0.02,0.04,0.03,2,0.0080015789696155
2018-09-22,399087015,19.99,1,0.65,0.1,0.47,0.12,0.15,0.52,0.38,0.1,0.12,0.38,0.1,0.1,0.48,0.22,0.58,0.05,0.045,0.24,0.06,0.03,0.15,0.07,0.11,0.12,0.28,0.22,0.08,0.3,0.06,0.12,0.12,0.02,0.18,0.08,0.02,0.03,0.75,0.18,0.03,0.28,0.03,0.03,0.6,0.12,0.1,0.12,0.05,0.08,0.02,0.06,4,0.0077345127443438
2018-10-29,399087015,14.99,4,0.9,0.85,0.58,0.6,0.8,0.68,0.58,0.72,0.52,0.65,0.22,0.28,0.72,0.4,0.75,0.12,0.11,0.35,0.12,0.18,0.4,0.18,0.43,0.7,0.45,0.4,0.28,0.55,0.3,0.3,0.7,0.08,0.55,0.45,0.12,0.16,0.92,0.31,0.18,0.6,0.28,0.24,0.85,0.48,0.6,0.75,0.22,0.25,0.12,0.2,1,0.0091336521698546
2018-11-13,399136011,49.99,0,0.06,0.01,0.03,0.002,0.005,0.06,0.02,0.001,0.005,0.06,0.02,0.01,0.02,0.02,0.03,0.001,0.003,0.03,0.01,0.001,0.02,0.01,0.005,0.003,0.005,0.03,0.001,0.02,0.005,0.02,0.002,0.001,0.005,0.001,0.001,0.001,0.02,0.03,0.001,0.005,0.002,0.003,0.02,0.002,0.002,0.002,0.003,0.005,0.003,0.001,1,0.0058586510197284
2018-11-15,399136011,34.99,1,0.3,0.06,0.25,0.02,0.07,0.2,0.08,0.03,0.06,0.22,0.1,0.1,0.12,0.12,0.18,0.005,0.01,0.18,0.06,0.01,0.12,0.06,0.04,0.04,0.05,0.18,0.02,0.12,0.03,0.18,0.04,0.01,0.05,0.02,0.01,0.02,0.12,0.12,0.005,0.08,0.02,0.03,0.18,0.02,0.03,0.03,0.02,0.03,0.02,0.007,4,0.007500163943473
2019-02-21,399136011,42.49,4,0.12,0.03,0.08,0.005,0.02,0.1,0.04,0.005,0.02,0.1,0.04,0.03,0.05,0.04,0.07,0.002,0.006,0.07,0.03,0.003,0.04,0.03,0.015,0.01,0.02,0.07,0.003,0.04,0.01,0.06,0.01,0.003,0.02,0.005,0.003,0.005,0.04,0.05,0.002,0.02,0.005,0.01,0.06,0.008,0.01,0.005,0.01,0.01,0.007,0.003,4,0.0066253357770282
2019-06-17,399136011,12.99,3,0.85,0.82,0.57,0.45,0.72,0.58,0.22,0.82,0.5,0.58,0.42,0.26,0.4,0.2,0.68,0.1,0.13,0.68,0.09,0.12,0.22,0.11,0.55,0.72,0.42,0.45,0.6,0.35,0.22,0.48,0.76,0.4,0.58,0.65,0.3,0.26,0.88,0.24,0.11,0.5,0.35,0.25,0.55,0.36,0.64,0.82,0.2,0.4,0.13,0.12,1,0.0089079468519061
2019-08-19,399136011,11.49,2,0.88,0.88,0.55,0.5,0.75,0.6,0.2,0.88,0.6,0.6,0.45,0.28,0.45,0.18,0.72,0.12,0.18,0.7,0.08,0.15,0.2,0.1,0.4,0.78,0.45,0.4,0.8,0.3,0.2,0.45,0.82,0.55,0.65,0.55,0.48,0.22,0.9,0.22,0.12,0.45,0.42,0.28,0.45,0.42,0.68,0.88,0.25,0.6,0.18,0.2,2,0.0089085467270249
2018-11-14,400342003,29.99,3,0.12,0.04,0.2,0.03,0.05,0.08,0.1,0.03,0.03,0.35,0.07,0.12,0.12,0.45,0.4,0.02,0.02,0.48,0.18,0.01,0.15,0.08,0.04,0.1,0.06,0.35,0.05,0.18,0.04,0.25,0.02,0.04,0.05,0.02,0.02,0.03,0.15,0.06,0.03,0.18,0.02,0.02,0.4,0.02,0.03,0.03,0.02,0.03,0.02,0.01,3,0.0074742176027635
2019-01-10,400342003,19.99,0,0.88,0.35,0.75,0.2,0.4,0.8,0.7,0.28,0.25,0.6,0.3,0.32,0.65,0.72,0.85,0.1,0.1,0.75,0.32,0.05,0.7,0.18,0.33,0.54,0.22,0.95,0.2,0.5,0.2,0.75,0.15,0.18,0.25,0.18,0.1,0.18,0.88,0.4,0.14,0.94,0.11,0.06,0.92,0.18,0.3,0.3,0.09,0.2,0.1,0.06,1,0.0090914390334693
2019-07-02,400342003,19.99,5,0.88,0.35,0.75,0.2,0.4,0.8,0.7,0.28,0.25,0.6,0.3,0.32,0.65,0.72,0.85,0.1,0.1,0.75,0.32,0.05,0.7,0.18,0.33,0.54,0.22,0.95,0.2,0.5,0.2,0.75,0.15,0.18,0.25,0.18,0.1,0.18,0.88,0.4,0.14,0.94,0.11,0.06,0.92,0.18,0.3,0.3,0.09,0.2,0.1,0.06,1,0.0090914390334693
2018-11-14,441386001,24.99,0,0.18,0.18,0.18,0.1,0.12,0.35,0.38,0.12,0.04,0.5,0.1,0.16,0.4,0.4,0.5,0.02,0.05,0.22,0.16,0.02,0.35,0.07,0.06,0.12,0.18,0.4,0.06,0.08,0.06,0.6,0.04,0.02,0.06,0.08,0.02,0.03,0.3,0.1,0.05,0.18,0.03,0.03,0.28,0.1,0.1,0.12,0.03,0.05,0.02,0.02,4,0.0077746646828246
2018-12-15,441386001,24.99,0,0.18,0.18,0.18,0.1,0.12,0.35,0.38,0.12,0.04,0.5,0.1,0.16,0.4,0.4,0.5,0.02,0.05,0.22,0.16,0.02,0.35,0.07,0.06,0.12,0.18,0.4,0.06,0.08,0.06,0.6,0.04,0.02,0.06,0.08,0.02,0.03,0.3,0.1,0.05,0.18,0.03,0.03,0.28,0.1,0.1,0.12,0.03,0.05,0.02,0.02,4,0.0077746646828246
