persona_id,alpha
P001,8.04578685946493e-08
P002,6.377078029518495e-08
P003,0.012209477401093734
P004,6.691585114453761e-08
P005,1.1878026126291854e-08
P006,3.999598408358542e-08
P007,0.1305180187022998
P008,2.7121396938049783e-08
P009,6.8533676662402e-08
P010,7.755065649698315e-08
P011,1.1283298670993502e-07
P012,0.11365247872484427
P013,0.055037651280036765
P014,7.193175854829613e-08
P015,2.3490465578481832e-07
P016,6.759496261171109e-08
P017,1.0377021129923909e-07
P018,5.172562466436174e-08
P019,0.229996509896484
P020,1.218149721697312e-07
P021,1.4627565820592756e-07
P022,0.3540337540588319
P023,2.6139423729323984e-08
P024,1.754493510407974e-08
P025,1.8917281954365155e-07
P026,1.8777261065009597e-08
P027,2.176512480510226e-08
P028,8.616125389661013e-08
P029,6.642806348735434e-08
P030,1.3189768914274294e-07
P031,1.336073333495693e-08
P032,7.31765338492147e-08
P033,1.7119374725204105e-08
P034,0.027424056033252108
P035,9.701497306178086e-08
P036,5.129693346260829e-08
P037,2.423496654927153e-06
P038,5.583410285020376e-07
P039,6.785347482288478e-08
P040,9.63154098536269e-08
P041,6.050967983638804e-08
P042,0.07712200984206435
P043,1.3066721265041592e-07
P044,2.6611062535556862e-08
P045,3.747186672377148e-08
P046,1.6769242130407797e-08
P047,9.888714605015612e-08
P048,2.1125230353838484e-08
P049,3.5332584889084344e-08
P050,4.970867998119302e-08
DUMMY_NO_BUY,2.640416303234164e-07
